Date,year,site,id,Trap,body,Sex,bodysize,totalarea,area,head,thorax,abdomen,pronotum,elytra,presence,bighead,bigthorax,bigabdomen,bigpronotum,bigelytra,bignum,predbighead,predbigthorax,predbigabdomen,predbigpronotum,predbigelytra,newbigmiteintensity,oldbigintensity,smallhead,smallthorax,smallabdomen,smallpronotum,smallelytra,smallnum,newsmallmiteintensity,oldsmallintensity
4/10/18,2018,G,1063,G3,abdomen,m,3.72,77.78688,18.6214,6.16892,17.28368,18.6214,7.84688,27.866,big,5,56,21,2,0,84,6.661653996,18.66419016,20.1087587,8.473638742,30.0917584,1.127734757,1.079873624,0,0,0,0,0,0,0,0
4/10/18,2018,G,1064,G3,abdomen,m,4.34,107.06886,24.5083,8.36124,23.20096,24.5083,11.63136,39.367,big,7,190,25,24,30,276,21.55343991,59.80697805,63.17701337,29.98309088,101.4794778,1.020062591,2.577780318,0,0,0,0,0,0,0,0
4/10/18,2018,G,1066,G3,abdomen,m,4.95,135.87855,30.30025,10.5182,29.0228,30.30025,15.3548,50.6825,big,1,68,6,0,0,75,5.805662483,16.01952626,16.72463203,8.475289146,27.97489008,0.198018168,0.5519635,0,0,0,0,0,0,0,0
4/10/18,2018,G,1068,G4,abdomen,m,4.57,117.93153,26.69215,9.17452,25.39608,26.69215,13.03528,43.6335,big,0,27,1,0,0,28,2.178268695,6.029687226,6.337407816,3.094913125,10.35972314,0.037464198,0.237425903,0,0,0,0,0,0,0,0
4/10/18,2018,G,1069,G4,abdomen,f,5.06,141.07374,31.3447,10.90716,30.07264,31.3447,16.02624,52.723,big,4,24,0,0,0,28,2.164828692,5.968750244,6.221225864,3.180852227,10.46434297,0,0.198477761,0,0,0,0,0,0,0,0
4/10/18,2018,G,1071,G4,abdomen,f,5.07,141.54603,31.43965,10.94252,30.16808,31.43965,16.08728,52.9085,big,2,15,1,1,2,21,1.623450124,4.47578558,4.66443778,2.386735114,7.849591401,0.03180697,0.148361632,0,0,0,0,0,0,0,0
4/10/18,2018,G,1073,G4,abdomen,m,4.27,103.76283,23.84365,8.11372,22.53288,23.84365,11.20408,38.0685,big,1,33,5,0,1,40,3.127794413,8.686301251,9.191595873,4.319111188,14.67519727,0.209699438,0.385494497,0,0,0,0,0,0,0,0
4/10/18,2018,G,1074,G4,abdomen,m,5.09,142.49061,31.62955,11.01324,30.35896,31.62955,16.20936,53.2795,big,0,19,0,0,0,19,1.468528768,4.048128084,4.217551248,2.161390424,7.104401476,0,0.13334212,0,0,0,0,0,0,0,0
4/10/18,2018,G,1075,G4,abdomen,m,4.85,131.15565,29.35075,10.1646,28.0684,29.35075,14.7444,48.8275,big,2,18,2,0,0,22,1.705006227,4.708182987,4.9232839,2.473220178,8.190306708,0.068141359,0.167739628,0,0,0,0,0,0,0,0
4/10/18,2018,G,1076,G4,abdomen,f,4.62,120.29298,27.1669,9.35132,25.87328,27.1669,13.34048,44.561,big,3,34,0,0,0,37,2.876301177,7.958164807,8.356059514,4.103296468,13.70617803,0,0.307582371,0,0,0,0,0,0,0,0
4/10/18,2018,G,1077,G5,abdomen,m,4.47,113.20863,25.74265,8.82092,24.44168,25.74265,12.42488,41.7785,big,0,9,0,0,0,9,0.701256432,1.943094974,2.0465211,0.987768512,3.321358981,0,0.07949924,0,0,0,0,0,0,0,0
4/10/18,2018,G,1078,G5,abdomen,m,4.38,108.95802,24.8881,8.50268,23.58272,24.8881,11.87552,40.109,big,0,11,3,0,0,14,1.092508105,3.030140232,3.197868317,1.525883822,5.153599524,0.120539535,0.128489853,0,0,0,0,0,0,0,0
4/10/18,2018,G,1079,G5,abdomen,f,4.71,124.54359,28.02145,9.66956,26.73224,28.02145,13.88984,46.2305,big,1,13,0,0,0,14,1.086959514,3.004982914,3.14990358,1.561363054,5.196790939,0,0.112410442,0,0,0,0,0,0,0,0
4/10/18,2018,W,1080,W2,abdomen,m,4.54,116.51466,26.4073,9.06844,25.10976,26.4073,12.85216,43.077,big,3,22,0,3,0,28,2.179264995,6.034204451,6.346020321,3.088542506,10.35196773,0,0.240313107,0,0,0,0,0,0,0,0
4/10/18,2018,W,1081,W2,abdomen,m,5.22,148.63038,32.8639,11.47292,31.59968,32.8639,17.00288,55.691,big,5,51,0,10,0,66,5.094602597,14.03198243,14.5933651,7.550206627,24.72984325,0,0.444054573,0,0,0,0,0,0,0,0
4/10/18,2018,W,1082,W2,abdomen,f,5.18,146.74122,32.4841,11.33148,31.21792,32.4841,16.75872,54.949,big,4,51,1,0,0,56,4.324366937,11.9135136,12.39671852,6.395533034,20.96986791,0.030784291,0.381624195,0,0,0,0,0,0,0,0
4/10/18,2018,W,1086,W2,abdomen,f,5.12,143.90748,31.9144,11.11932,30.64528,31.9144,16.39248,53.836,big,2,81,0,2,0,85,6.567707252,18.10085758,18.85047254,9.682337569,31.79862506,0,0.590657275,0,0,0,0,0,0,0,0
4/10/18,2018,W,1090,W3,abdomen,f,5.49,161.38221,35.42755,12.42764,34.17656,35.42755,18.65096,60.6995,both,0,9,0,0,0,9,0.69306747,1.905966215,1.975731712,1.040131003,3.3851036,0,0.055768229,0,0,1,0,0,1,0.02822662,0.00619647
4/10/18,2018,W,1091,W3,abdomen,m,5.49,161.38221,35.42755,12.42764,34.17656,35.42755,18.65096,60.6995,big,2,7,0,0,0,9,0.69306747,1.905966215,1.975731712,1.040131003,3.3851036,0,0.055768229,0,0,0,0,0,0,0,0
4/10/18,2018,W,1092,W3,abdomen,f,5.04,140.12916,31.1548,10.83644,29.88176,31.1548,15.90416,52.352,big,0,4,0,0,0,4,0.309327195,0.852977639,0.889316685,0.453985737,1.494392745,0,0.028545094,0,0,0,0,0,0,0,0
4/10/18,2018,W,1093,W3,abdomen,m,4.68,123.12672,27.7366,9.56348,26.44592,27.7366,13.70672,45.674,both,1,3,0,1,0,5,0.388359245,1.073930988,1.126343656,0.556610295,1.854755816,0,0.04060857,0,0,1,0,0,1,0.036053446,0.008121714
4/10/18,2018,W,1095,W3,abdomen,m,5.36,155.24244,34.1932,11.96796,32.93584,34.1932,17.85744,58.288,both,1,20,0,0,0,21,1.618933328,4.455306423,4.625392386,2.41561676,7.884751103,0,0.135272288,0,0,2,0,0,2,0.058491162,0.012883075
4/10/18,2018,W,1096,W3,abdomen,m,4.5,114.6255,26.0275,8.927,24.728,26.0275,12.608,42.335,big,1,8,0,0,0,9,0.700917335,1.941557507,2.043589777,0.989936794,3.323998587,0,0.07851656,0,0,0,0,0,0,0,0
4/10/18,2018,W,1097,W4,abdomen,m,5.38,156.18702,34.3831,12.03868,33.12672,34.3831,17.97952,58.659,both,5,117,10,1,0,133,10.25145649,28.20883426,29.27869614,15.31033859,49.95067452,0.290840558,0.851543233,0,0,5,0,0,5,0.145420279,0.032012904
4/10/18,2018,W,1098,W4,abdomen,f,5.84,177.91236,38.7508,13.66524,37.51696,38.7508,20.78736,67.192,both,4,67,0,11,0,82,6.298323961,17.29160762,17.86028582,9.580916806,30.96886579,0,0.460901086,0,1,2,0,0,3,0.051611838,0.016862235
13-Sep,2018,G,1099,G3,abdomen,f,5.21,148.15809,32.76895,11.43756,31.50424,32.76895,16.94184,55.5055,big,0,1,0,0,0,1,0.077198349,0.21263935,0.22117557,0.114349746,0.374636984,0,0.006749547,0,0,0,0,0,0,0,0
13-Sep,2018,G,1100,G3,abdomen,f,5.15,145.32435,32.19925,11.2254,30.9316,32.19925,16.5756,54.3925,big,1,5,1,0,0,7,0.540706358,1.489916865,1.550977176,0.798415407,2.619984194,0.031056624,0.048168115,0,0,0,0,0,0,0,0
13-Sep,2018,G,1101,G3,abdomen,m,3.94,88.17726,20.7103,6.94684,19.38336,20.7103,9.18976,31.947,big,0,4,0,0,0,4,0.315130681,0.879290647,0.939484851,0.416876641,1.449217179,0,0.04536317,0,0,0,0,0,0,0,0
13-Sep,2018,G,1102,G3,abdomen,f,4.64,121.23756,27.3568,9.42204,26.06416,27.3568,13.46256,44.932,big,0,5,0,0,0,5,0.388577599,1.074921006,1.128231218,0.555214077,1.853056099,0,0.041241345,0,0,0,0,0,0,0,0
13-Sep,2018,G,1103,G3,abdomen,m,4.4,109.9026,25.078,8.5734,23.7736,25.078,11.9976,40.48,big,2,1,0,0,0,3,0.23402722,0.648945521,0.684551594,0.327497257,1.104978408,0,0.027296897,0,0,0,0,0,0,0,0
13-Sep,2018,G,1104,G3,abdomen,m,4.34,107.06886,24.5083,8.36124,23.20096,24.5083,11.63136,39.367,both,1,5,0,0,0,6,0.468553041,1.300151697,1.373413334,0.651806324,2.206075604,0,0.056038703,0,0,1,0,0,1,0.040802504,0.009339784
13-Sep,2018,G,1105,G3,abdomen,m,4.64,121.23756,27.3568,9.42204,26.06416,27.3568,13.46256,44.932,big,2,7,0,0,0,9,0.699439679,1.934857811,2.030816193,0.999385339,3.335500978,0,0.07423442,0,0,0,0,0,0,0,0
13-Sep,2018,G,1106,G3,abdomen,f,5.4,157.1316,34.573,12.1094,33.3176,34.573,18.1016,59.03,big,0,9,0,0,0,9,0.69358805,1.908326524,1.980231857,1.036802273,3.381051297,0,0.05727683,0,0,0,0,0,0,0,0
13-Sep,2018,G,1107,G3,abdomen,f,4.4,109.9026,25.078,8.5734,23.7736,25.078,11.9976,40.48,big,2,1,0,0,0,3,0.23402722,0.648945521,0.684551594,0.327497257,1.104978408,0,0.027296897,0,0,0,0,0,0,0,0
13-Sep,2018,G,1108,G3,abdomen,m,5.17,146.26893,32.38915,11.29612,31.12248,32.38915,16.69768,54.7635,big,1,10,0,0,0,11,0.849512743,2.340533154,2.43579173,1.255731344,4.11843103,0,0.075203941,0,0,0,0,0,0,0,0
13-Sep,2018,G,1109,G3,abdomen,m,4.5,114.6255,26.0275,8.927,24.728,26.0275,12.608,42.335,big,0,4,0,0,0,4,0.311518816,0.862914447,0.908262123,0.439971909,1.477332705,0,0.034896249,0,0,0,0,0,0,0,0
13-Sep,2018,G,1110,G3,abdomen,f,4.94,135.40626,30.2053,10.48284,28.92736,30.2053,15.29376,50.497,big,0,3,0,0,0,3,0.232253073,0.640901536,0.669214998,0.338841646,1.118788747,0,0.022155549,0,0,0,0,0,0,0,0
13-Sep,2018,G,1111,G3,abdomen,f,4.42,110.84718,25.2679,8.64412,23.96448,25.2679,12.11968,40.851,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Sep,2018,G,1112,G3,abdomen,m,4.17,99.03993,22.89415,7.76012,21.57848,22.89415,10.59368,36.2135,big,2,2,0,0,0,4,0.313413792,0.87150627,0.924643222,0.427854907,1.462581809,0,0.040387751,0,0,0,0,0,0,0,0
13-Sep,2018,G,1113,G3,abdomen,f,4.33,106.59657,24.41335,8.32588,23.10552,24.41335,11.57032,39.1815,big,0,2,0,0,0,2,0.156212906,0.433513386,0.458051324,0.21708616,0.735136224,0,0.01876233,0,0,0,0,0,0,0,0
13-Sep,2018,G,1114,G3,abdomen,f,5.37,155.71473,34.28815,12.00332,33.03128,34.28815,17.91848,58.4735,big,5,8,0,0,0,13,1.002109177,2.757649453,2.862580502,1.495942227,4.88171864,0,0.083486,0,0,0,0,0,0,0,0
13-Sep,2018,G,1115,G3,abdomen,m,4.35,107.54115,24.60325,8.3966,23.2964,24.60325,11.6924,39.5525,big,0,2,0,0,0,2,0.156156039,0.433255549,0.457559734,0.217449786,0.735578892,0,0.018597532,0,0,0,0,0,0,0,0
13-Sep,2018,G,1116,G3,abdomen,m,4.25,102.81825,23.65375,8.043,22.342,23.65375,11.082,37.6975,big,1,1,0,0,0,2,0.156450825,0.434592108,0.460108006,0.215564844,0.733284218,0,0.0194518,0,0,0,0,0,0,0,0
13-Sep,2018,G,1117,G3,abdomen,m,4.95,135.87855,30.30025,10.5182,29.0228,30.30025,15.3548,50.6825,big,2,10,0,0,0,12,0.928905997,2.563124202,2.675941125,1.356046263,4.475982412,0,0.08831416,0,0,0,0,0,0,0,0
13-Sep,2018,G,1118,G3,abdomen,m,4.42,110.84718,25.2679,8.64412,23.96448,25.2679,12.11968,40.851,big,2,10,2,0,0,14,1.091752447,3.026714076,3.191336036,1.530715711,5.15948173,0.079151809,0.126300011,0,0,0,0,0,0,0,0
13-Sep,2018,G,1119,G3,abdomen,f,4.34,107.06886,24.5083,8.36124,23.20096,24.5083,11.63136,39.367,big,1,8,0,0,0,9,0.702829562,1.950227545,2.060120001,0.977709485,3.309113406,0,0.084058054,0,0,0,0,0,0,0,0
13-Sep,2018,G,1120,G3,abdomen,f,4.59,118.87611,26.88205,9.24524,25.58696,26.88205,13.15736,44.0045,big,4,22,5,0,0,31,2.410933871,6.672457233,7.010185226,3.431119676,11.475304,0.18599772,0.260775693,0,0,0,0,0,0,0,0
13-Sep,2018,G,1121,G3,abdomen,m,4.75,126.43275,28.40125,9.811,27.114,28.40125,14.134,46.9725,big,0,5,0,0,0,5,0.387992826,1.072269645,1.123176155,0.558953278,1.857608096,0,0.039546716,0,0,0,0,0,0,0,0
13-Sep,2018,G,1122,G3,abdomen,f,4.94,135.40626,30.2053,10.48284,28.92736,30.2053,15.29376,50.497,big,1,3,0,0,0,4,0.309670764,0.854535381,0.892286664,0.451788861,1.49171833,0,0.029540732,0,0,0,0,0,0,0,0
13-Sep,2018,G,1124,G3,abdomen,f,5.28,151.46412,33.4336,11.68508,32.17232,33.4336,17.36912,56.804,both,3,23,2,0,0,28,2.160130333,5.947447884,6.180610959,3.210894831,10.50091599,0.059820061,0.184862263,0,0,1,0,0,1,0.029910031,0.006602224
13-Sep,2018,G,1125,G3,abdomen,m,5.04,140.12916,31.1548,10.83644,29.88176,31.1548,15.90416,52.352,big,7,20,0,0,0,27,2.087958566,5.757599061,6.002887622,3.064403726,10.08715103,0,0.192679382,0,0,0,0,0,0,0,0
13-Sep,2018,G,1126,G3,abdomen,f,5.63,167.99427,36.75685,12.92268,35.51272,36.75685,19.50552,63.2965,big,1,8,0,0,0,9,0.692310041,1.902532033,1.969184128,1.044974213,3.390999586,0,0.053573256,0,0,0,0,0,0,0,0
13-Sep,2018,G,1127,G3,abdomen,f,4.8,128.7942,28.876,9.9878,27.5912,28.876,14.4392,47.9,big,2,6,0,0,0,8,0.620388185,1.713816305,1.793621141,0.896885108,2.97528926,0,0.062114598,0,0,0,0,0,0,0,0
13-Sep,2018,G,1128,G4,abdomen,f,4.17,99.03993,22.89415,7.76012,21.57848,22.89415,10.59368,36.2135,big,2,9,0,0,0,11,0.861887927,2.396642243,2.542768861,1.176600993,4.022099975,0,0.111066314,0,0,0,0,0,0,0,0
13-Sep,2018,G,1129,G4,abdomen,m,5.67,169.88343,37.13665,13.06412,35.89448,37.13665,19.74968,64.0385,big,2,78,22,0,7,109,8.382154045,23.03048814,23.82748482,12.67171919,41.0881538,0.592406693,0.641616431,0,0,0,0,0,0,0,0
13-Sep,2018,G,1130,G4,abdomen,f,4.45,112.26405,25.55275,8.7502,24.2508,25.55275,12.3028,41.4075,big,2,74,1,0,0,77,6.001613161,16.63321072,17.52619605,8.438280999,28.40069907,0.039134731,0.68588297,0,0,0,0,0,0,0,0
13-Sep,2018,G,1133,G5,abdomen,f,4.34,107.06886,24.5083,8.36124,23.20096,24.5083,11.63136,39.367,big,0,2,0,0,0,2,0.156184347,0.433383899,0.457804445,0.217268775,0.735358535,0,0.018679568,0,0,0,0,0,0,0,0
13-Sep,2018,G,1136,G5,abdomen,m,4.87,132.10023,29.54065,10.23532,28.25928,29.54065,14.86648,49.1985,big,0,13,0,0,0,13,1.007259109,2.780999246,2.907099026,1.463012139,4.84163048,0,0.098410124,0,0,0,0,0,0,0,0
13-Sep,2018,G,1138,G5,abdomen,m,4.58,118.40382,26.7871,9.20988,25.49152,26.7871,13.09632,43.819,big,1,10,0,0,0,11,0.85562003,2.368223593,2.488586095,1.216679665,4.070890618,0,0.092902408,0,0,0,0,0,0,0,0
13-Sep,2018,G,1139,G5,abdomen,f,4.53,116.04237,26.31235,9.03308,25.01432,26.31235,12.79112,42.8915,big,2,13,1,0,0,16,1.245487144,3.448991261,3.62796451,1.763648226,5.913908859,0.038004967,0.137880672,0,0,0,0,0,0,0,0
13-Sep,2018,G,1142,G5,abdomen,m,4.89,133.04481,29.73055,10.30604,28.45016,29.73055,14.98856,49.5695,big,1,23,0,0,0,24,1.859110175,5.132134354,5.363104356,2.703791602,8.941859513,0,0.180390351,0,0,0,0,0,0,0,0
13-Sep,2018,G,1143,G5,abdomen,m,5.28,151.46412,33.4336,11.68508,32.17232,33.4336,17.36912,56.804,big,3,16,0,0,0,19,1.465802726,4.035768207,4.193986008,2.178821493,7.125621566,0,0.12544225,0,0,0,0,0,0,0,0
13-Sep,2018,G,1144,G5,abdomen,f,6.01,185.94129,40.36495,14.26636,39.13944,40.36495,21.82504,70.3455,big,0,6,0,0,0,6,0.460350469,1.262961228,1.302506291,0.704255843,2.269926169,0,0.03226825,0,0,0,0,0,0,0,0
13-Sep,2018,G,1145,G5,abdomen,f,5.77,174.60633,38.08615,13.41772,36.84888,38.08615,20.36008,65.8935,big,0,4,0,0,0,4,0.307382212,0.844159086,0.872503305,0.466422495,1.509532902,0,0.022908677,0,0,0,0,0,0,0,0
13-Sep,2018,G,1146,G5,abdomen,f,5.47,160.43763,35.23765,12.35692,33.98568,35.23765,18.52888,60.3285,big,1,6,0,0,0,7,0.539140599,1.482817716,1.537441995,0.8084273,2.63217239,0,0.043630662,0,0,0,0,0,0,0,0
13-Sep,2018,G,1148,G5,abdomen,f,4.66,122.18214,27.5467,9.49276,26.25504,27.5467,13.58464,45.303,big,3,9,0,0,0,12,0.932322187,2.578613208,2.705472338,1.3342022,4.449390066,0,0.098214027,0,0,0,0,0,0,0,0
13-Sep,2018,G,1149,G5,abdomen,m,4.17,99.03993,22.89415,7.76012,21.57848,22.89415,10.59368,36.2135,big,1,8,1,0,0,10,0.783534479,2.178765676,2.311608055,1.069637267,3.656454523,0.043679281,0.100969377,0,0,0,0,0,0,0,0
13-Sep,2018,G,1150,G5,abdomen,f,4.81,129.26649,28.97095,10.02316,27.68664,28.97095,14.50024,48.0855,big,0,2,0,0,0,2,0.155077468,0.42836531,0.448236043,0.224346464,0.743974715,0,0.015471914,0,0,0,0,0,0,0,0
13-Sep,2018,W,1155,W1,abdomen,f,5.42,158.07618,34.7629,12.18012,33.50848,34.7629,18.22368,59.401,big,7,124,7,0,5,143,11.01846692,30.31267987,31.44746223,16.48563522,53.73575576,0.201364098,0.904627123,0,0,0,0,0,0,0,0
13-Sep,2018,W,1156,W1,abdomen,f,4.72,125.01588,28.1164,9.70492,26.82768,28.1164,13.95088,46.416,big,4,97,11,4,1,117,9.08265126,25.10751882,26.31360752,13.056365,43.4398574,0.391230741,0.935881106,0,0,0,0,0,0,0,0
13-Sep,2018,W,1158,W1,abdomen,m,4.88,132.57252,29.6356,10.27068,28.35472,29.6356,14.92752,49.384,big,4,50,8,0,0,62,4.803274163,13.26061117,13.85963848,6.981131836,23.09534434,0.269945606,0.467668564,0,0,0,0,0,0,0,0
13-Sep,2018,W,1159,W1,abdomen,f,5.09,142.49061,31.62955,11.01324,30.35896,31.62955,16.20936,53.2795,big,2,88,5,0,2,97,7.497225817,20.66675916,21.531709,11.0344669,36.26983911,0.158080023,0.680746612,0,0,0,0,0,0,0,0
13-Sep,2018,W,1160,W1,abdomen,f,5,138.24,30.775,10.695,29.5,30.775,15.66,51.61,big,3,93,4,2,2,104,8.046006944,22.19328704,23.15248843,11.78125,38.82696759,0.12997563,0.752314815,0,0,0,0,0,0,0,0
13-Sep,2018,W,1161,W1,abdomen,f,3.86,84.39894,19.9507,6.66396,18.61984,19.9507,8.70144,30.463,big,3,26,2,0,0,31,2.447693774,6.839126653,7.327955778,3.19606668,11.18915712,0.100247109,0.367303191,0,0,0,0,0,0,0,0
13-Sep,2018,W,1162,W1,abdomen,f,4.2,100.4568,23.179,7.8662,21.8648,23.179,10.7768,36.77,big,4,85,24,0,0,113,8.84838657,24.59487461,26.07316777,12.12240884,41.36116221,1.035419992,1.124861632,0,0,0,0,0,0,0,0
13-Sep,2018,W,1163,W1,abdomen,m,4.45,112.26405,25.55275,8.7502,24.2508,25.55275,12.3028,41.4075,big,6,73,14,4,2,99,7.716359779,21.38555664,22.53368064,10.84921843,36.51518451,0.547886235,0.881849532,0,0,0,0,0,0,0,0
13-Sep,2018,W,1164,W2,abdomen,f,4.75,126.43275,28.40125,9.811,27.114,28.40125,14.134,46.9725,big,2,20,0,0,0,22,1.707168435,4.717986439,4.941975082,2.459394421,8.173475622,0,0.174005548,0,0,0,0,0,0,0,0
13-Sep,2018,W,1165,W2,abdomen,f,4.65,121.70985,27.45175,9.4574,26.1596,27.45175,13.5236,45.1175,big,3,21,0,0,0,24,1.864907401,5.158418978,5.413218404,2.666722537,8.89673268,0,0.197190285,0,0,0,0,0,0,0,0
13-Sep,2018,W,1166,W2,abdomen,m,4.74,125.96046,28.3063,9.77564,27.01856,28.3063,14.07296,46.787,big,2,15,0,0,0,17,1.31934958,3.646505578,3.820302816,1.899328726,6.3145133,0,0.134962988,0,0,0,0,0,0,0,0
13-Sep,2018,W,1167,W2,abdomen,f,4.74,125.96046,28.3063,9.77564,27.01856,28.3063,14.07296,46.787,big,2,10,0,0,0,12,0.931305586,2.574003937,2.69668434,1.34070263,4.457303506,0,0.095267991,0,0,0,0,0,0,0,0
13-Sep,2018,W,1168,W2,abdomen,f,5.25,150.04725,33.14875,11.579,31.886,33.14875,17.186,56.2475,big,2,43,1,0,0,46,3.549775154,9.775294116,10.16241551,5.268713689,17.24380154,0.03016705,0.306570097,0,0,0,0,0,0,0,0
13-Sep,2018,W,1169,W2,abdomen,f,5.13,144.37977,32.00935,11.15468,30.74072,32.00935,16.45352,54.0215,big,0,40,2,2,0,44,3.399409211,9.368290862,9.754908184,5.01424043,16.46315131,0.062481744,0.304751836,0,0,0,0,0,0,0,0
13-Sep,2018,W,1170,W2,abdomen,f,4.63,120.76527,27.26185,9.38668,25.96872,27.26185,13.40152,44.7465,big,2,24,0,0,0,26,2.020892927,5.590901424,5.869304147,2.885262626,9.633638876,0,0.215293685,0,0,0,0,0,0,0,0
13-Sep,2018,W,1171,W2,abdomen,f,5.49,161.38221,35.42755,12.42764,34.17656,35.42755,18.65096,60.6995,big,3,20,3,0,0,26,2.002194914,5.506124622,5.707669389,3.004822898,9.779188177,0.084679861,0.161108216,0,0,0,0,0,0,0,0
13-Sep,2018,W,1172,W2,abdomen,m,5.09,142.49061,31.62955,11.01324,30.35896,31.62955,16.20936,53.2795,big,1,41,0,0,0,42,3.246221488,8.948493659,9.323008021,4.777810412,15.70446642,0,0.294756265,0,0,0,0,0,0,0,0
13-Sep,2018,W,1173,W2,abdomen,m,4.68,123.12672,27.7366,9.56348,26.44592,27.7366,13.70672,45.674,big,2,19,0,0,0,21,1.631108828,4.510510148,4.730643357,2.337763241,7.789974426,0,0.170555993,0,0,0,0,0,0,0,0
13-Sep,2018,W,1174,W2,abdomen,m,5.4,157.1316,34.573,12.1094,33.3176,34.573,18.1016,59.03,big,1,31,1,0,0,33,2.543156182,6.997197254,7.260850141,3.801608333,12.39718809,0.028924305,0.210015045,0,0,0,0,0,0,0,0
13-Sep,2018,W,1175,W2,abdomen,m,4.64,121.23756,27.3568,9.42204,26.06416,27.3568,13.46256,44.932,big,3,32,1,0,0,36,2.797758714,7.739431246,8.12326477,3.997541356,13.34200391,0.036553983,0.296937682,0,0,0,0,0,0,0,0
13-Sep,2018,W,1176,W2,abdomen,m,4.79,128.32191,28.78105,9.95244,27.49576,28.78105,14.37816,47.7145,big,4,23,0,0,0,27,2.094076374,5.785337204,6.055772939,3.02528477,10.03952871,0,0.210408339,0,0,0,0,0,0,0,0
13-Sep,2018,W,1177,W2,abdomen,f,4.88,132.57252,29.6356,10.27068,28.35472,29.6356,14.92752,49.384,big,2,19,1,0,0,22,1.704387606,4.705378158,4.917936236,2.477175813,8.195122187,0.033743201,0.16594691,0,0,0,0,0,0,0,0
13-Sep,2018,W,1178,W2,abdomen,f,4.66,122.18214,27.5467,9.49276,26.25504,27.5467,13.58464,45.303,big,0,22,2,0,0,24,1.864644374,5.157226416,5.410944677,2.6684044,8.898780133,0.072603978,0.196428054,0,0,0,0,0,0,0,0
13-Sep,2018,W,1179,W2,abdomen,m,4.07,94.31703,21.94465,7.40652,20.62408,21.94465,9.98328,34.3585,big,1,19,1,0,0,21,1.649086278,4.592019914,4.886049211,2.222810451,7.650034145,0.045569193,0.222653321,0,0,0,0,0,0,0,0
13-Sep,2018,W,1180,W2,abdomen,m,5.11,143.43519,31.81945,11.08396,30.54984,31.81945,16.33144,53.6505,big,3,26,0,0,0,29,2.240976151,6.176624858,6.433317026,3.301921655,10.84716031,0,0.202181905,0,0,0,0,0,0,0,0
13-Sep,2018,W,1181,W2,abdomen,f,4.04,92.90016,21.6598,7.30044,20.33776,21.6598,9.80016,33.802,big,2,8,0,0,0,10,0.785837183,2.189206133,2.331513746,1.054913145,3.638529794,0,0.107642441,0,0,0,0,0,0,0,0
13-Sep,2018,W,1182,W2,abdomen,m,3.48,66.45192,16.3426,5.32028,14.99312,16.3426,6.38192,23.414,big,3,8,1,0,0,12,0.960745152,2.707482944,2.951174323,1.152457897,4.228139684,0.061189774,0.18058169,0,0,0,0,0,0,0,0
13-Sep,2018,W,1183,W2,abdomen,f,4.47,113.20863,25.74265,8.82092,24.44168,25.74265,12.42488,41.7785,big,2,13,0,0,0,15,1.168760721,3.238491624,3.4108685,1.646280853,5.535598302,0,0.132498733,0,0,0,0,0,0,0,0
13-Sep,2018,W,1184,W2,abdomen,m,4.75,126.43275,28.40125,9.811,27.114,28.40125,14.134,46.9725,big,2,17,0,0,0,19,1.47437274,4.074624652,4.268069389,2.124022455,7.058910765,0,0.150277519,0,0,0,0,0,0,0,0
13-Sep,2018,W,1185,W2,abdomen,m,4.76,126.90504,28.4962,9.84636,27.20944,28.4962,14.19504,47.158,big,2,18,0,0,0,20,1.551768157,4.288157507,4.490948508,2.237112096,7.432013732,0,0.157598154,0,0,0,0,0,0,0,0
13-Sep,2018,W,1186,W2,abdomen,m,4.54,116.51466,26.4073,9.06844,25.10976,26.4073,12.85216,43.077,big,1,31,3,0,0,35,2.724081244,7.542755564,7.932525401,3.860678133,12.93995966,0.11360495,0.300391384,0,0,0,0,0,0,0,0
13-Sep,2018,W,1187,W2,abdomen,f,4.77,127.37733,28.59115,9.88172,27.30488,28.59115,14.25608,47.3435,big,2,20,0,0,0,22,1.706723167,4.71596759,4.93812596,2.462241594,8.17694169,0,0.172715192,0,0,0,0,0,0,0,0
13-Sep,2018,W,1188,W2,abdomen,f,4.38,108.95802,24.8881,8.50268,23.58272,24.8881,11.87552,40.109,big,0,26,1,0,0,27,2.106979918,5.843841876,6.167317468,2.942775943,9.939084796,0.040179845,0.24780186,0,0,0,0,0,0,0,0
13-Sep,2018,W,1189,W3,abdomen,f,5.31,152.88099,33.71845,11.79116,32.45864,33.71845,17.55224,57.3605,big,3,2,0,0,0,5,0.385631987,1.061565601,1.102767911,0.574049135,1.875985366,0,0.032705178,0,0,0,0,0,0,0,0
13-Sep,2018,W,1190,W3,abdomen,m,4.49,114.15321,25.93255,8.89164,24.63256,25.93255,12.54696,42.1495,both,3,6,0,0,0,9,0.701029432,1.942065755,2.0445588,0.989220014,3.323125999,0,0.07884141,0,0,1,0,0,1,0.038561576,0.008760157
13-Sep,2018,W,1191,W3,abdomen,m,4.48,113.68092,25.8376,8.85628,24.53712,25.8376,12.48592,41.964,big,2,12,0,0,0,14,1.09066605,3.021788353,3.181944692,1.537662433,5.167938472,0,0.123151713,0,0,0,0,0,0,0,0
